,event,date,fighter_1,fighter_2,result,method,round,time
6887,UFC Fight Night - Fight for the Troops,,Justin McCully,Eddie Sanchez,win,U-DEC,3,5:00
6888,UFC 91: Couture vs Lesnar,,Brock Lesnar,Randy Couture,win,KO/TKO,2,3:07
6889,UFC 91: Couture vs Lesnar,,Kenny Florian,Joe Stevenson,win,SUB,1,4:03
6890,UFC 91: Couture vs Lesnar,,Dustin Hazelett,Tamdan McCrory,win,SUB,1,3:59
6891,UFC 91: Couture vs Lesnar,,Gabriel Gonzaga,Josh Hendricks,win,KO/TKO,1,1:01
6892,UFC 91: Couture vs Lesnar,,Demian Maia,Nate Quarry,win,SUB,1,2:13
6893,UFC 91: Couture vs Lesnar,,Aaron Riley,Jorge Gurgel,win,U-DEC,3,5:00
6894,UFC 91: Couture vs Lesnar,,Jeremy Stephens,Rafael Dos Anjos,win,KO/TKO,3,0:39
6895,UFC 91: Couture vs Lesnar,,Mark Bocek,Alvin Robinson,win,SUB,3,3:16
6896,UFC 91: Couture vs Lesnar,,Matt Brown,Ryan Thomas,win,SUB,2,0:57
6897,UFC 90: Silva vs Cote,,Anderson Silva,Patrick Cote,win,KO/TKO,3,0:39
6898,UFC 90: Silva vs Cote,,Thiago Alves,Josh Koscheck,win,U-DEC,3,5:00
6899,UFC 90: Silva vs Cote,,Gray Maynard,Rich Clementi,win,U-DEC,3,5:00
6900,UFC 90: Silva vs Cote,,Junior Dos Santos,Fabricio Werdum,win,KO/TKO,1,1:21
6901,UFC 90: Silva vs Cote,,Sean Sherk,Tyson Griffin,win,U-DEC,3,5:00
6902,UFC 90: Silva vs Cote,,Thales Leites,Drew McFedries,win,SUB,1,1:18
6903,UFC 90: Silva vs Cote,,Spencer Fisher,Shannon Gugerty,win,SUB,3,3:56
6904,UFC 90: Silva vs Cote,,Dan Miller,Matt Horwich,win,U-DEC,3,5:00
6905,UFC 90: Silva vs Cote,,Hermes Franca,Marcus Aurelio,win,U-DEC,3,5:00
6906,UFC 90: Silva vs Cote,,Pete Sell,Joshua Burkman,win,U-DEC,3,5:00
6907,UFC 89: Bisping vs Leben,,Michael Bisping,Chris Leben,win,U-DEC,3,5:00
6908,UFC 89: Bisping vs Leben,,Keith Jardine,Brandon Vera,win,S-DEC,3,5:00
6909,UFC 89: Bisping vs Leben,,Luiz Cane,Rameau Thierry Sokoudjou,win,KO/TKO,2,4:15
6910,UFC 89: Bisping vs Leben,,Chris Lytle,Paul Taylor,win,U-DEC,3,5:00
6911,UFC 89: Bisping vs Leben,,Marcus Davis,Paul Kelly,win,SUB,2,2:16
6912,UFC 89: Bisping vs Leben,,Dan Hardy,Akihiro Gono,win,S-DEC,3,5:00
6913,UFC 89: Bisping vs Leben,,Shane Carwin,Neil Wain,win,KO/TKO,1,1:31
6914,UFC 89: Bisping vs Leben,,David Bielkheden,Jess Liaudin,win,U-DEC,3,5:00
6915,UFC 89: Bisping vs Leben,,Terry Etim,Sam Stout,win,U-DEC,3,5:00
6916,UFC 89: Bisping vs Leben,,Jim Miller,David Baron,win,SUB,3,3:19
6917,UFC 89: Bisping vs Leben,,Per Eklund,Samy Schiavo,win,SUB,3,1:47
6918,UFC Fight Night: Diaz vs Neer,,Nate Diaz,Josh Neer,win,S-DEC,3,5:00
6919,UFC Fight Night: Diaz vs Neer,,Clay Guida,Mac Danzig,win,U-DEC,3,5:00
6920,UFC Fight Night: Diaz vs Neer,,Alan Belcher,Ed Herman,win,S-DEC,3,5:00
6921,UFC Fight Night: Diaz vs Neer,,Eric Schafer,Houston Alexander,win,SUB,1,4:53
6922,UFC Fight Night: Diaz vs Neer,,Alessio Sakara,Joe Vedepo,win,KO/TKO,1,1:27
6923,UFC Fight Night: Diaz vs Neer,,Wilson Gouveia,Ryan Jensen,win,SUB,2,2:04
6924,UFC Fight Night: Diaz vs Neer,,Joe Lauzon,Kyle Bradley,win,KO/TKO,2,1:34
6925,UFC Fight Night: Diaz vs Neer,,Jason Brilz,Brad Morris,win,KO/TKO,2,2:54
6926,UFC Fight Night: Diaz vs Neer,,Mike Massenzio,Drew McFedries,win,SUB,1,1:28
6927,UFC Fight Night: Diaz vs Neer,,Dan Miller,Rob Kimmons,win,SUB,1,1:27
6928,UFC 88: Breakthrough,2008-09-06,Rashad Evans,Chuck Liddell,win,KO/TKO,2,1:51
6929,UFC 88: Breakthrough,2008-09-06,Rich Franklin,Matt Hamill,win,KO/TKO,3,0:39
6930,UFC 88: Breakthrough,2008-09-06,Dan Henderson,Rousimar Palhares,win,U-DEC,3,5:00
6931,UFC 88: Breakthrough,2008-09-06,Nate Marquardt,Martin Kampmann,win,KO/TKO,1,1:22
6932,UFC 88: Breakthrough,2008-09-06,Dong Hyun Kim,Matt Brown,win,S-DEC,3,5:00
6933,UFC 88: Breakthrough,2008-09-06,Kurt Pellegrino,Thiago Tavares,win,U-DEC,3,5:00
6934,UFC 88: Breakthrough,2008-09-06,Tim Boetsch,Michael Patt,win,KO/TKO,1,2:03
6935,UFC 88: Breakthrough,2008-09-06,Jason MacDonald,Jason Lambert,win,SUB,2,1:20
6936,UFC 88: Breakthrough,2008-09-06,Ryo Chonan,Roan Carneiro,win,S-DEC,3,5:00
6937,UFC 87: Seek And Destroy,,Georges St-Pierre,Jon Fitch,win,U-DEC,5,5:00
6938,UFC 87: Seek And Destroy,,Brock Lesnar,Heath Herring,win,U-DEC,3,5:00
6939,UFC 87: Seek And Destroy,,Rob Emerson,Manvel Gamburyan,win,KO/TKO,1,0:12
6940,UFC 87: Seek And Destroy,,Kenny Florian,Roger Huerta,win,U-DEC,3,5:00
6941,UFC 87: Seek And Destroy,,Demian Maia,Jason MacDonald,win,SUB,3,2:44
6942,UFC 87: Seek And Destroy,,Tamdan McCrory,Luke Cummo,win,U-DEC,3,5:00
6943,UFC 87: Seek And Destroy,,Cheick Kongo,Dan Evensen,win,KO/TKO,1,4:55
6944,UFC 87: Seek And Destroy,,Jon Jones,Andre Gusmao,win,U-DEC,3,5:00
6945,UFC 87: Seek And Destroy,,Chris Wilson,Steve Bruno,win,U-DEC,3,5:00
6946,UFC 87: Seek And Destroy,,Ben Saunders,Ryan Thomas,win,SUB,2,2:28
6947,UFC: Silva vs Irvin,,Anderson Silva,James Irvin,win,KO/TKO,1,1:01
6948,UFC: Silva vs Irvin,,Brandon Vera,Reese Andy,win,U-DEC,3,5:00
6949,UFC: Silva vs Irvin,,Frankie Edgar,Hermes Franca,win,U-DEC,3,5:00
6950,UFC: Silva vs Irvin,,Cain Velasquez,Jake O'Brien,win,KO/TKO,1,2:02
6951,UFC: Silva vs Irvin,,Kevin Burns,Anthony Johnson,win,KO/TKO,3,3:35
6952,UFC: Silva vs Irvin,,CB Dollaway,Jesse Taylor,win,SUB,1,3:58
6953,UFC: Silva vs Irvin,,Tim Credeur,Cale Yarbrough,win,KO/TKO,1,1:54
6954,UFC: Silva vs Irvin,,Rory Markham,Brodie Farber,win,KO/TKO,1,1:37
6955,UFC: Silva vs Irvin,,Nate Loughran,Johnny Rees,win,SUB,1,4:21
6956,UFC: Silva vs Irvin,,Brad Blackburn,James Giboo,win,KO/TKO,2,2:29
6957,UFC: Silva vs Irvin,,Shannon Gugerty,Dale Hartt,win,SUB,1,3:33
6958,UFC 86: Jackson vs Griffin,,Forrest Griffin,Quinton Jackson,win,U-DEC,5,5:00
6959,UFC 86: Jackson vs Griffin,,Patrick Cote,Ricardo Almeida,win,S-DEC,3,5:00
6960,UFC 86: Jackson vs Griffin,,Joe Stevenson,Gleison Tibau,win,SUB,2,2:57
6961,UFC 86: Jackson vs Griffin,,Josh Koscheck,Chris Lytle,win,U-DEC,3,5:00
6962,UFC 86: Jackson vs Griffin,,Tyson Griffin,Marcus Aurelio,win,U-DEC,3,5:00
6963,UFC 86: Jackson vs Griffin,,Gabriel Gonzaga,Justin McCully,win,SUB,1,1:57
6964,UFC 86: Jackson vs Griffin,,Cole Miller,Jorge Gurgel,win,SUB,3,4:48
6965,UFC 86: Jackson vs Griffin,,Melvin Guillard,Dennis Siver,win,KO/TKO,1,0:36
6966,UFC 86: Jackson vs Griffin,,Justin Buchholz,Corey Hill,win,SUB,2,3:57
6967,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Kendall Grove,Evan Tanner,win,S-DEC,3,5:00
6968,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Amir Sadollah,CB Dollaway,win,SUB,1,3:02
6969,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Diego Sanchez,Luigi Fioravanti,win,KO/TKO,3,4:07
6970,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Spencer Fisher,Jeremy Stephens,win,U-DEC,3,5:00
6971,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Matthew Riddle,Dante Rivera,win,U-DEC,3,5:00
6972,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Dustin Hazelett,Joshua Burkman,win,SUB,2,4:46
6973,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Drew McFedries,Marvin Eastman,win,KO/TKO,1,1:08
6974,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Matt Brown,Matt Arroyo,win,KO/TKO,2,3:40
6975,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Dean Lister,Jeremy Horn,win,SUB,1,3:52
6976,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,,Rob Kimmons,Rob Yundt,win,SUB,1,3:58
6977,UFC 85: Bedlam,2008-06-07,Thiago Alves,Matt Hughes,win,KO/TKO,2,1:02
6978,UFC 85: Bedlam,2008-06-07,Michael Bisping,Jason Day,win,KO/TKO,1,3:42
6979,UFC 85: Bedlam,2008-06-07,Mike Swick,Marcus Davis,win,U-DEC,3,5:00
6980,UFC 85: Bedlam,2008-06-07,Thales Leites,Nate Marquardt,win,S-DEC,3,5:00
6981,UFC 85: Bedlam,2008-06-07,Fabricio Werdum,Brandon Vera,win,KO/TKO,1,4:40
6982,UFC 85: Bedlam,2008-06-07,Martin Kampmann,Jorge Rivera,win,SUB,1,2:44
6983,UFC 85: Bedlam,2008-06-07,Matt Wiman,Thiago Tavares,win,KO/TKO,2,1:57
6984,UFC 85: Bedlam,2008-06-07,Kevin Burns,Roan Carneiro,win,SUB,2,3:50
6985,UFC 85: Bedlam,2008-06-07,Luiz Cane,Jason Lambert,win,KO/TKO,1,2:07
6986,UFC 85: Bedlam,2008-06-07,Paul Taylor,Jess Liaudin,win,S-DEC,3,5:00
6987,UFC 85: Bedlam,2008-06-07,Antoni Hardonk,Eddie Sanchez,win,KO/TKO,2,4:15
6988,UFC 84: Ill Will,2008-05-24,BJ Penn,Sean Sherk,win,KO/TKO,3,5:00
6989,UFC 84: Ill Will,2008-05-24,Wanderlei Silva,Keith Jardine,win,KO/TKO,1,0:36
6990,UFC 84: Ill Will,2008-05-24,Goran Reljic,Wilson Gouveia,win,KO/TKO,2,3:15
6991,UFC 84: Ill Will,2008-05-24,Lyoto Machida,Tito Ortiz,win,U-DEC,3,5:00
6992,UFC 84: Ill Will,2008-05-24,Thiago Silva,Antonio Mendes,win,KO/TKO,1,2:24
6993,UFC 84: Ill Will,2008-05-24,Rousimar Palhares,Ivan Salaverry,win,SUB,1,2:36
6994,UFC 84: Ill Will,2008-05-24,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,win,KO/TKO,1,5:00
6995,UFC 84: Ill Will,2008-05-24,Rich Clementi,Terry Etim,win,U-DEC,3,5:00
6996,UFC 84: Ill Will,2008-05-24,Yoshiyuki Yoshida,War Machine,win,SUB,1,0:56
6997,UFC 84: Ill Will,2008-05-24,Dong Hyun Kim,Jason Tan,win,KO/TKO,3,0:25
6998,UFC 84: Ill Will,2008-05-24,Shane Carwin,Christian Wellisch,win,KO/TKO,1,0:44
6999,UFC 83: Serra vs St-Pierre 2,,Georges St-Pierre,Matt Serra,win,KO/TKO,2,4:45
7000,UFC 83: Serra vs St-Pierre 2,,Rich Franklin,Travis Lutter,win,KO/TKO,2,3:01
7001,UFC 83: Serra vs St-Pierre 2,,Nate Quarry,Kalib Starnes,win,U-DEC,3,5:00
7002,UFC 83: Serra vs St-Pierre 2,,Michael Bisping,Charles McCarthy,win,KO/TKO,1,5:00
7003,UFC 83: Serra vs St-Pierre 2,,Mac Danzig,Mark Bocek,win,SUB,3,3:48
7004,UFC 83: Serra vs St-Pierre 2,,Jason MacDonald,Joe Doerksen,win,KO/TKO,2,0:54
7005,UFC 83: Serra vs St-Pierre 2,,Jason Day,Alan Belcher,win,KO/TKO,1,3:58
7006,UFC 83: Serra vs St-Pierre 2,,Demian Maia,Ed Herman,win,SUB,2,2:27
7007,UFC 83: Serra vs St-Pierre 2,,Rich Clementi,Sam Stout,win,S-DEC,3,5:00
7008,UFC 83: Serra vs St-Pierre 2,,Cain Velasquez,Brad Morris,win,KO/TKO,1,2:10
7009,UFC 83: Serra vs St-Pierre 2,,Jonathan Goulet,Kuniyoshi Hironaka,win,KO/TKO,2,2:07
7010,UFC Fight Night: Florian vs Lauzon,,Kenny Florian,Joe Lauzon,win,KO/TKO,2,3:28
7011,UFC Fight Night: Florian vs Lauzon,,Gray Maynard,Frankie Edgar,win,U-DEC,3,5:00
7012,UFC Fight Night: Florian vs Lauzon,,Thiago Alves,Karo Parisyan,win,KO/TKO,2,0:24
7013,UFC Fight Night: Florian vs Lauzon,,Matt Hamill,Tim Boetsch,win,KO/TKO,2,1:25
7014,UFC Fight Night: Florian vs Lauzon,,Nate Diaz,Kurt Pellegrino,win,SUB,2,3:06
7015,UFC Fight Night: Florian vs Lauzon,,James Irvin,Houston Alexander,win,KO/TKO,1,0:08
7016,UFC Fight Night: Florian vs Lauzon,,Josh Neer,Din Thomas,win,U-DEC,3,5:00
7017,UFC Fight Night: Florian vs Lauzon,,Marcus Aurelio,Ryan Roberts,win,SUB,1,0:16
7018,UFC Fight Night: Florian vs Lauzon,,Manvel Gamburyan,Jeff Cox,win,SUB,1,1:41
7019,UFC Fight Night: Florian vs Lauzon,,Clay Guida,Samy Schiavo,win,KO/TKO,1,4:15
7020,UFC Fight Night: Florian vs Lauzon,,George Sotiropoulos,Roman Mitichyan,win,KO/TKO,2,2:24
7021,UFC Fight Night: Florian vs Lauzon,,Anthony Johnson,Tommy Speer,win,KO/TKO,1,0:51
7022,UFC 82: Pride of a Champion,2008-03-01,Anderson Silva,Dan Henderson,win,SUB,2,4:52
7023,UFC 82: Pride of a Champion,2008-03-01,Heath Herring,Cheick Kongo,win,S-DEC,3,5:00
7024,UFC 82: Pride of a Champion,2008-03-01,Chris Leben,Alessio Sakara,win,KO/TKO,1,3:16
7025,UFC 82: Pride of a Champion,2008-03-01,Yushin Okami,Evan Tanner,win,KO/TKO,2,3:00
7026,UFC 82: Pride of a Champion,2008-03-01,Jon Fitch,Chris Wilson,win,U-DEC,3,5:00
7027,UFC 82: Pride of a Champion,2008-03-01,Andrei Arlovski,Jake O'Brien,win,KO/TKO,2,4:17
7028,UFC 82: Pride of a Champion,2008-03-01,Luigi Fioravanti,Luke Cummo,win,U-DEC,3,5:00
7029,UFC 82: Pride of a Champion,2008-03-01,Josh Koscheck,Dustin Hazelett,win,KO/TKO,2,1:24
7030,UFC 82: Pride of a Champion,2008-03-01,Diego Sanchez,David Bielkheden,win,KO/TKO,1,4:43
7031,UFC 82: Pride of a Champion,2008-03-01,Jorge Gurgel,John Halverson,win,U-DEC,3,5:00
7032,UFC 81: Breaking Point,2008-02-02,Antonio Rodrigo Nogueira,Tim Sylvia,win,SUB,3,1:28
7033,UFC 81: Breaking Point,2008-02-02,Frank Mir,Brock Lesnar,win,SUB,1,1:30
7034,UFC 81: Breaking Point,2008-02-02,Nate Marquardt,Jeremy Horn,win,SUB,2,1:37
7035,UFC 81: Breaking Point,2008-02-02,Ricardo Almeida,Rob Yundt,win,SUB,1,1:08
7036,UFC 81: Breaking Point,2008-02-02,Tyson Griffin,Gleison Tibau,win,U-DEC,3,5:00
7037,UFC 81: Breaking Point,2008-02-02,Chris Lytle,Kyle Bradley,win,KO/TKO,1,0:33
7038,UFC 81: Breaking Point,2008-02-02,Tim Boetsch,David Heath,win,KO/TKO,1,4:52
7039,UFC 81: Breaking Point,2008-02-02,Marvin Eastman,Terry Martin,win,U-DEC,3,5:00
7040,UFC 81: Breaking Point,2008-02-02,Rob Emerson,Keita Nakamura,win,S-DEC,3,5:00
7041,UFC Fight Night: Swick vs Burkman,,Mike Swick,Joshua Burkman,win,M-DEC,3,5:00
7042,UFC Fight Night: Swick vs Burkman,,Patrick Cote,Drew McFedries,win,KO/TKO,1,1:44
7043,UFC Fight Night: Swick vs Burkman,,Thiago Tavares,Michihiro Omigawa,win,U-DEC,3,5:00
7044,UFC Fight Night: Swick vs Burkman,,Nate Diaz,Alvin Robinson,win,SUB,1,3:39
7045,UFC Fight Night: Swick vs Burkman,,Kurt Pellegrino,Alberto Crane,win,KO/TKO,2,1:55
7046,UFC Fight Night: Swick vs Burkman,,Gray Maynard,Dennis Siver,win,U-DEC,3,5:00
7047,UFC Fight Night: Swick vs Burkman,,Jeremy Stephens,Cole Miller,win,KO/TKO,2,4:44
7048,UFC Fight Night: Swick vs Burkman,,Corey Hill,Joe Veres,win,KO/TKO,2,0:37
7049,UFC Fight Night: Swick vs Burkman,,Matt Wiman,Justin Buchholz,win,SUB,1,2:56
7050,UFC 80: Rapid Fire,2008-01-19,BJ Penn,Joe Stevenson,win,SUB,2,4:02
7051,UFC 80: Rapid Fire,2008-01-19,Fabricio Werdum,Gabriel Gonzaga,win,KO/TKO,2,4:34
7052,UFC 80: Rapid Fire,2008-01-19,Marcus Davis,Jess Liaudin,win,KO/TKO,1,1:04
7053,UFC 80: Rapid Fire,2008-01-19,Wilson Gouveia,Jason Lambert,win,KO/TKO,2,0:37
7054,UFC 80: Rapid Fire,2008-01-19,Jorge Rivera,Kendall Grove,win,KO/TKO,1,1:20
7055,UFC 80: Rapid Fire,2008-01-19,Antoni Hardonk,Colin Robinson,win,KO/TKO,1,0:17
7056,UFC 80: Rapid Fire,2008-01-19,Paul Kelly,Paul Taylor,win,U-DEC,3,5:00
7057,UFC 80: Rapid Fire,2008-01-19,Alessio Sakara,James Lee,win,KO/TKO,1,1:30
7058,UFC 80: Rapid Fire,2008-01-19,Sam Stout,Per Eklund,win,U-DEC,3,5:00
7059,UFC 79: Nemesis,2007-12-29,Georges St-Pierre,Matt Hughes,win,SUB,2,4:54
7060,UFC 79: Nemesis,2007-12-29,Chuck Liddell,Wanderlei Silva,win,U-DEC,3,5:00
7061,UFC 79: Nemesis,2007-12-29,Eddie Sanchez,Soa Palelei,win,KO/TKO,3,3:24
7062,UFC 79: Nemesis,2007-12-29,Lyoto Machida,Rameau Thierry Sokoudjou,win,SUB,2,4:20
7063,UFC 79: Nemesis,2007-12-29,Rich Clementi,Melvin Guillard,win,SUB,1,4:40
7064,UFC 79: Nemesis,2007-12-29,James Irvin,Luiz Cane,win,DQ,1,1:51
7065,UFC 79: Nemesis,2007-12-29,Manvel Gamburyan,Nate Mohr,win,SUB,1,1:31
7066,UFC 79: Nemesis,2007-12-29,Dean Lister,Jordan Radev,win,U-DEC,3,5:00
7067,UFC 79: Nemesis,2007-12-29,Roan Carneiro,Tony DeSouza,win,KO/TKO,2,3:33
7068,UFC 79: Nemesis,2007-12-29,Mark Bocek,Doug Evans,win,U-DEC,3,5:00
7069,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Roger Huerta,Clay Guida,win,SUB,3,0:51
7070,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Mac Danzig,Tommy Speer,win,SUB,1,2:01
7071,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,War Machine,Jared Rollins,win,KO/TKO,3,2:01
7072,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,George Sotiropoulos,Billy Miles,win,SUB,1,1:36
7073,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Ben Saunders,Dan Barrera,win,U-DEC,3,5:00
7074,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Troy Mandaloniz,Richie Hightower,win,KO/TKO,1,4:20
7075,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Matt Arroyo,John Kolosci,win,SUB,1,4:42
7076,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Roman Mitichyan,Dorian Price,win,SUB,1,0:23
7077,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Jonathan Goulet,Paul Georgieff,win,SUB,1,4:42
7078,UFC 78: Validation,2007-11-17,Rashad Evans,Michael Bisping,win,S-DEC,3,5:00
7079,UFC 78: Validation,2007-11-17,Thiago Silva,Houston Alexander,win,KO/TKO,1,3:25
7080,UFC 78: Validation,2007-11-17,Karo Parisyan,Ryo Chonan,win,U-DEC,3,5:00
7081,UFC 78: Validation,2007-11-17,Ed Herman,Joe Doerksen,win,KO/TKO,3,0:39
7082,UFC 78: Validation,2007-11-17,Frankie Edgar,Spencer Fisher,win,U-DEC,3,5:00
7083,UFC 78: Validation,2007-11-17,Thiago Alves,Chris Lytle,win,KO/TKO,2,5:00
7084,UFC 78: Validation,2007-11-17,Joe Lauzon,Jason Reinhardt,win,SUB,1,1:14
7085,UFC 78: Validation,2007-11-17,Marcus Aurelio,Luke Caudillo,win,KO/TKO,1,4:29
7086,UFC 78: Validation,2007-11-17,Akihiro Gono,Tamdan McCrory,win,SUB,2,3:19
7087,UFC 77: Hostile Territory,2007-10-20,Anderson Silva,Rich Franklin,win,KO/TKO,2,1:07
7088,UFC 77: Hostile Territory,2007-10-20,Tim Sylvia,Brandon Vera,win,U-DEC,3,5:00
7089,UFC 77: Hostile Territory,2007-10-20,Alvin Robinson,Jorge Gurgel,win,U-DEC,3,5:00
7090,UFC 77: Hostile Territory,2007-10-20,Stephan Bonnar,Eric Schafer,win,KO/TKO,2,2:47
7091,UFC 77: Hostile Territory,2007-10-20,Alan Belcher,Kalib Starnes,win,KO/TKO,2,1:39
7092,UFC 77: Hostile Territory,2007-10-20,Yushin Okami,Jason MacDonald,win,U-DEC,3,5:00
7093,UFC 77: Hostile Territory,2007-10-20,Demian Maia,Ryan Jensen,win,SUB,1,2:40
7094,UFC 77: Hostile Territory,2007-10-20,Joshua Burkman,Forrest Petz,win,S-DEC,3,5:00
7095,UFC 77: Hostile Territory,2007-10-20,Matt Grice,Jason Black,win,S-DEC,3,5:00
7096,UFC 76: Knockout,2007-09-22,Keith Jardine,Chuck Liddell,win,S-DEC,3,5:00
7097,UFC 76: Knockout,2007-09-22,Forrest Griffin,Mauricio Rua,win,SUB,3,4:45
7098,UFC 76: Knockout,2007-09-22,Jon Fitch,Diego Sanchez,win,S-DEC,3,5:00
7099,UFC 76: Knockout,2007-09-22,Lyoto Machida,Kazuhiro Nakamura,win,U-DEC,3,5:00
7100,UFC 76: Knockout,2007-09-22,Tyson Griffin,Thiago Tavares,win,U-DEC,3,5:00
7101,UFC 76: Knockout,2007-09-22,Rich Clementi,Anthony Johnson,win,SUB,2,3:05
7102,UFC 76: Knockout,2007-09-22,Jeremy Stephens,Diego Saraiva,win,U-DEC,3,5:00
7103,UFC 76: Knockout,2007-09-22,Christian Wellisch,Scott Junk,win,SUB,1,3:19
7104,UFC 76: Knockout,2007-09-22,Matt Wiman,Michihiro Omigawa,win,U-DEC,3,5:00
7105,UFC Fight Night: Thomas vs Florian,,Kenny Florian,Din Thomas,win,SUB,1,4:31
7106,UFC Fight Night: Thomas vs Florian,,Chris Leben,Terry Martin,win,KO/TKO,3,3:56
7107,UFC Fight Night: Thomas vs Florian,,Nate Diaz,Junior Assuncao,win,SUB,1,4:10
7108,UFC Fight Night: Thomas vs Florian,,Nate Quarry,Pete Sell,win,KO/TKO,3,0:44
7109,UFC Fight Night: Thomas vs Florian,,Luke Cummo,Edilberto de Oliveira,win,KO/TKO,1,1:45
7110,UFC Fight Night: Thomas vs Florian,,Cole Miller,Leonard Garcia,win,U-DEC,3,5:00
7111,UFC Fight Night: Thomas vs Florian,,Gray Maynard,Joe Veres,win,KO/TKO,1,0:09
7112,UFC Fight Night: Thomas vs Florian,,Thiago Alves,Kuniyoshi Hironaka,win,KO/TKO,2,4:04
7113,UFC Fight Night: Thomas vs Florian,,Dustin Hazelett,Jonathan Goulet,win,SUB,1,1:14
7114,UFC 75: Champion vs Champion,,Quinton Jackson,Dan Henderson,win,U-DEC,5,5:00
7115,UFC 75: Champion vs Champion,,Michael Bisping,Matt Hamill,win,S-DEC,3,5:00
7116,UFC 75: Champion vs Champion,,Cheick Kongo,Mirko Filipovic,win,U-DEC,3,5:00
7117,UFC 75: Champion vs Champion,,Marcus Davis,Paul Taylor,win,SUB,1,4:14
7118,UFC 75: Champion vs Champion,,Houston Alexander,Alessio Sakara,win,KO/TKO,1,1:01
7119,UFC 75: Champion vs Champion,,Gleison Tibau,Terry Etim,win,U-DEC,3,5:00
7120,UFC 75: Champion vs Champion,,Thiago Silva,Tomasz Drwal,win,KO/TKO,2,4:23
7121,UFC 75: Champion vs Champion,,Dennis Siver,Naoyuki Kotani,win,KO/TKO,2,2:04
7122,UFC 75: Champion vs Champion,,Jess Liaudin,Anthony Torres,win,KO/TKO,1,4:10
7123,UFC 74: Respect,2007-08-25,Randy Couture,Gabriel Gonzaga,win,KO/TKO,3,1:37
7124,UFC 74: Respect,2007-08-25,Georges St-Pierre,Josh Koscheck,win,U-DEC,3,5:00
7125,UFC 74: Respect,2007-08-25,Roger Huerta,Alberto Crane,win,KO/TKO,3,1:50
7126,UFC 74: Respect,2007-08-25,Joe Stevenson,Kurt Pellegrino,win,U-DEC,3,5:00
7127,UFC 74: Respect,2007-08-25,Patrick Cote,Kendall Grove,win,KO/TKO,1,4:45
7128,UFC 74: Respect,2007-08-25,Renato Sobral,David Heath,win,SUB,2,3:30
7129,UFC 74: Respect,2007-08-25,Frank Mir,Antoni Hardonk,win,SUB,1,1:17
7130,UFC 74: Respect,2007-08-25,Thales Leites,Ryan Jensen,win,SUB,1,3:47
7131,UFC 74: Respect,2007-08-25,Clay Guida,Marcus Aurelio,win,S-DEC,3,5:00
7132,UFC 73: Stacked,2007-07-07,Kenny Florian,Alvin Robinson,win,KO/TKO,1,4:30
7133,UFC 73: Stacked,2007-07-07,Anderson Silva,Nate Marquardt,win,KO/TKO,1,4:50
7134,UFC 73: Stacked,2007-07-07,Rashad Evans,Tito Ortiz,draw,U-DEC,3,5:00
7135,UFC 73: Stacked,2007-07-07,Sean Sherk,Hermes Franca,win,U-DEC,5,5:00
7136,UFC 73: Stacked,2007-07-07,Antonio Rodrigo Nogueira,Heath Herring,win,U-DEC,3,5:00
7137,UFC 73: Stacked,2007-07-07,Stephan Bonnar,Mike Nickels,win,SUB,1,2:14
7138,UFC 73: Stacked,2007-07-07,Jorge Gurgel,Diego Saraiva,win,U-DEC,3,5:00
7139,UFC 73: Stacked,2007-07-07,Chris Lytle,Jason Gilliam,win,SUB,1,2:15
7140,UFC 73: Stacked,2007-07-07,Frankie Edgar,Mark Bocek,win,KO/TKO,1,4:55
7141,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,2007-06-23,BJ Penn,Jens Pulver,win,SUB,2,3:12
7142,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,2007-06-23,Nate Diaz,Manvel Gamburyan,win,SUB,2,0:20
7143,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,2007-06-23,Thales Leites,Floyd Sword,win,SUB,1,3:50
7144,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,2007-06-23,Roger Huerta,Doug Evans,win,KO/TKO,2,3:30
